,MonthsActive,AvgOrderValue,NumOrdersLastQuarter,DaysSinceLastOrder,SupportTicketsFiled,Churned
867,6,72.82,5,5,2,0
868,38,50.79,8,2,1,0
869,43,58.64,3,6,0,0
870,30,89.2,5,15,0,0
871,32,44.66,1,0,1,0
872,57,31.75,8,5,1,0
873,18,44.31,3,17,0,0
874,54,35.87,7,16,0,0
875,27,27.7,4,11,2,0
876,13,105.72,5,3,0,0
877,7,63.8,5,17,0,0
878,31,46.67,7,1,1,0
879,18,63.63,8,5,1,0
880,42,65.69,6,1,0,0
881,14,43.52,5,6,1,0
882,52,37.2,8,8,1,0
883,43,35.6,5,1,1,0
884,31,30.32,3,12,0,0
885,57,28.61,7,28,0,0
886,1,115.92,7,31,0,0
887,50,41.19,5,14,1,0
888,36,49.72,5,1,0,0
889,29,68.37,7,9,1,0
890,51,47.04,2,15,1,0
891,18,54.95,4,12,0,0
892,20,33.77,3,12,2,0
893,13,54.77,7,4,1,0
894,5,59.4,2,6,0,0
895,9,29.91,2,5,1,0
896,50,47.42,3,34,1,0
897,6,49.73,5,15,0,0
898,28,65.85,7,22,0,0
899,48,37.87,4,7,0,0
900,19,35.89,4,30,0,0
901,48,114.77,5,53,0,0
902,5,84.71,6,2,1,0
903,55,111.01,7,30,0,0
904,25,79.24,3,12,3,0
905,51,52.29,3,16,0,0
906,44,87.12,5,35,1,0
907,42,51.32,6,65,1,0
908,44,49.73,6,7,0,0
909,1,76.39,5,40,1,0
910,12,61.94,4,2,1,0
911,31,64.42,5,7,0,0
912,40,85.67,5,11,1,0
913,42,47.68,4,113,1,1
914,34,40.0,4,16,1,0
915,60,37.38,7,135,0,1
916,39,57.86,5,4,0,0
917,8,51.99,7,1,2,0
918,9,75.44,6,5,0,0
919,57,61.97,4,18,0,0
920,40,61.79,2,6,1,0
921,5,32.33,4,6,0,0
922,28,79.92,3,1,0,0
923,28,45.05,3,42,0,0
924,44,76.97,5,40,0,0
925,33,58.12,5,2,0,0
926,56,52.97,7,43,2,0
927,30,64.64,8,39,2,0
928,28,64.62,7,30,0,1
929,25,65.04,5,33,2,1
930,31,40.16,5,2,0,0
931,48,43.15,7,10,0,0
932,49,67.88,3,16,0,0
933,6,97.18,5,39,0,0
934,43,43.93,8,18,1,0
935,40,100.9,4,4,0,0
936,55,65.81,8,8,2,0
937,29,61.31,5,9,0,0
938,13,77.55,6,1,0,0
939,39,54.69,5,78,0,0
940,53,37.86,5,23,2,0
941,23,65.0,3,8,1,0
942,19,58.76,2,4,0,0
943,52,39.92,3,12,1,0
944,34,42.66,5,5,0,0
945,26,88.77,6,6,0,0
946,13,40.76,6,5,1,0
947,14,68.7,7,10,0,0
948,1,88.49,6,27,0,0
949,17,78.94,4,25,0,0
950,21,45.19,3,28,1,1
951,47,43.89,3,44,0,0
952,32,43.11,2,11,0,0
953,17,81.64,6,62,1,0
954,33,91.99,5,26,1,0
955,40,70.79,4,64,0,0
956,5,81.86,3,22,1,0
957,50,52.84,7,7,2,0
958,41,73.42,6,2,0,0
959,20,59.01,4,11,0,0
960,35,61.07,4,34,0,0
961,57,68.0,7,20,0,0
962,35,23.89,4,2,1,0
963,40,40.52,2,22,0,0
964,32,63.98,7,13,1,0
965,55,39.49,5,14,0,0
966,33,69.83,3,8,1,0
967,49,96.92,9,9,0,0
968,4,81.98,7,13,0,0
969,54,29.15,7,55,2,0
970,55,43.98,9,17,3,0
971,56,73.98,5,16,1,0
972,8,52.25,9,16,0,0
973,16,93.21,4,12,0,0
974,59,39.48,6,31,0,0
975,1,48.6,6,2,1,1
976,21,54.6,3,2,1,0
977,3,68.67,2,0,1,0
978,56,33.96,4,6,1,0
979,25,86.02,5,23,2,0
980,23,82.26,5,27,0,0
981,48,62.6,5,19,1,0
982,7,33.7,3,55,0,0
983,19,149.87,2,21,0,0
984,28,50.75,6,3,0,0
985,5,27.94,8,15,0,0
986,22,39.45,7,5,1,0
987,4,23.89,8,11,0,0
988,25,34.71,12,3,0,0
989,46,50.5,5,107,1,1
990,38,130.81,4,11,0,0
991,26,33.61,2,18,1,0
992,55,92.17,6,5,0,0
993,13,64.42,6,5,0,0
994,57,40.39,6,7,0,0
995,34,18.41,4,17,0,0
996,30,49.9,3,6,0,0
997,18,41.71,1,0,0,0
998,39,135.77,3,4,1,0
999,57,37.71,5,2,1,0
1000,21,61.58,6,8,3,0
1001,43,41.41,7,12,0,0
1002,23,56.34,5,18,0,0
1003,7,73.19,2,4,0,0
1004,10,34.93,4,14,2,1
1005,18,65.5,6,19,1,0
1006,42,45.9,6,30,0,0
1007,35,47.62,7,6,0,0
1008,52,59.27,5,18,0,0
1009,23,97.12,5,6,0,0
1010,2,94.06,4,5,0,0
1011,14,35.36,7,12,0,0
1012,29,50.68,5,47,0,0
1013,13,75.91,6,28,1,1
1014,15,58.3,7,2,0,0
1015,57,47.54,5,65,0,0
1016,52,51.75,6,55,1,0
1017,26,52.4,4,2,1,0
1018,32,47.54,5,10,1,0
1019,12,27.2,5,2,2,0
1020,16,36.5,10,34,0,0
1021,52,41.28,5,61,0,1
1022,45,33.8,5,12,0,0
1023,30,102.66,7,3,0,0
1024,19,67.59,8,21,1,0
1025,48,66.34,4,2,1,0
1026,60,52.45,8,6,3,0
1027,7,87.93,2,16,1,1
1028,17,42.47,8,15,1,0
1029,39,95.3,5,18,0,0
1030,14,60.26,3,2,0,0
1031,59,54.8,7,0,0,0
1032,11,40.82,4,10,0,0
1033,20,89.17,8,10,0,0
1034,49,34.62,4,12,1,0
1035,33,94.5,8,18,1,0
1036,1,28.46,3,1,0,0
1037,55,37.4,6,28,0,0
1038,22,41.73,5,24,0,0
1039,46,39.81,5,29,0,0
1040,6,48.91,4,3,0,0
1041,14,52.46,4,9,0,0
1042,19,42.61,5,29,1,0
1043,34,54.65,5,35,0,0
1044,22,49.86,6,24,1,0
1045,55,113.25,14,39,0,0
1046,16,106.17,9,10,0,0
1047,51,42.73,6,6,1,0
1048,31,46.34,7,9,2,0
1049,41,27.02,4,11,0,0
1050,8,34.55,4,44,0,0
1051,16,64.95,8,39,1,0
1052,40,73.7,9,10,0,0
1053,12,31.07,4,21,0,0
1054,4,31.88,6,28,0,0
1055,16,31.8,7,17,0,0
1056,37,53.07,5,35,0,0
1057,49,58.99,3,30,0,0
1058,23,55.64,7,15,1,0
1059,21,29.74,4,64,0,1
1060,8,66.5,4,46,0,0
1061,41,83.58,5,25,1,0
1062,32,34.41,5,32,1,0
1063,29,46.98,6,6,0,0
1064,36,50.5,4,10,0,0
1065,8,36.78,2,11,0,0
1066,52,43.97,5,0,0,0
1067,7,50.89,4,12,0,0
1068,37,101.49,4,12,0,0
1069,42,125.18,6,1,0,0
1070,59,70.66,7,2,0,0
1071,34,36.34,2,1,0,0
1072,59,28.1,4,1,0,0
1073,52,49.56,5,3,2,0
1074,58,66.53,6,26,0,0
1075,57,32.14,6,7,0,0
1076,39,96.33,3,5,0,0
1077,18,81.09,6,28,0,0
1078,51,57.61,5,13,0,0
1079,27,31.89,7,44,1,0
1080,50,63.57,4,18,1,0
1081,24,33.2,5,15,1,0
1082,4,81.69,2,18,0,0
1083,53,28.05,4,46,0,0
1084,7,74.17,6,36,1,0
1085,45,48.67,4,30,0,0
1086,4,29.01,4,15,1,0
1087,25,81.21,11,14,0,0
1088,29,72.56,4,24,0,0
1089,54,31.74,6,27,0,0
1090,6,66.7,5,9,0,0
1091,24,32.02,5,7,0,0
1092,30,58.23,6,28,1,0
1093,39,50.4,7,20,1,0
1094,37,37.31,6,46,1,1
1095,17,72.43,7,4,2,0
1096,7,55.64,3,81,0,0
1097,14,28.97,3,21,0,1
1098,4,17.19,5,24,0,0
1099,33,44.08,1,8,0,0
1100,38,27.37,5,9,0,0
1101,35,87.93,6,9,0,0
1102,13,126.35,6,3,0,0
1103,47,35.28,9,32,1,0
1104,12,23.27,5,8,0,0
1105,42,60.27,3,3,0,0
1106,47,44.59,7,6,0,0
1107,7,75.58,8,6,0,0
1108,48,51.93,5,11,0,0
1109,33,44.02,3,22,1,0
1110,3,58.06,3,17,0,0
1111,60,22.98,4,2,0,0
1112,4,60.78,3,2,1,1
1113,12,31.04,5,17,0,0
1114,29,46.66,3,1,1,0
1115,18,59.18,5,19,2,1
1116,25,38.92,3,3,1,0
1117,24,55.62,2,1,1,0
1118,40,29.8,4,47,0,0
1119,34,41.15,8,27,0,0
1120,43,43.11,3,2,1,0
1121,46,102.29,6,11,0,1
1122,13,67.09,5,31,0,1
1123,26,37.71,4,7,0,0
1124,40,47.57,6,16,0,0
1125,51,42.69,4,12,0,0
1126,24,57.54,2,29,1,0
1127,49,104.45,3,0,0,0
1128,27,23.51,4,10,0,0
1129,42,18.89,1,66,0,0
1130,7,61.42,5,13,1,0
1131,59,76.46,3,11,0,0
1132,34,76.08,4,27,1,0
1133,10,43.75,10,38,0,0
1134,40,56.28,5,10,3,0
1135,43,59.3,5,1,0,0
1136,3,73.32,5,39,0,0
1137,37,70.48,4,27,0,0
1138,33,55.5,7,27,1,0
1139,21,114.53,2,70,2,1
1140,29,71.91,6,14,1,0
1141,27,33.91,4,1,0,0
1142,6,74.65,3,16,0,0
1143,18,58.47,5,22,0,0
1144,10,87.86,4,3,0,0
1145,12,45.26,9,3,0,0
1146,25,71.95,4,18,0,0
1147,20,74.39,3,49,0,1
1148,22,88.79,7,4,0,0
1149,12,38.72,5,15,0,0
1150,35,94.48,3,19,1,0
1151,22,23.95,3,24,2,0
1152,59,29.53,6,10,0,0
1153,8,49.28,3,9,0,0
1154,6,106.09,7,1,1,0
1155,13,59.15,6,37,0,1
1156,25,16.6,5,7,0,0
1157,27,62.07,4,24,0,0
1158,38,45.12,7,21,1,0
1159,49,68.92,8,11,0,0
1160,42,74.89,6,48,0,1
1161,18,59.54,5,27,0,0
1162,11,52.66,7,66,0,0
1163,50,83.48,7,10,0,0
1164,33,66.83,9,7,0,0
1165,3,61.86,3,3,0,0
1166,10,46.19,6,11,1,0
1167,14,47.38,8,11,2,0
1168,52,44.35,9,6,0,0
1169,46,54.06,3,2,0,0
1170,52,47.46,9,2,0,0
1171,57,59.49,4,11,0,0
1172,5,44.2,7,61,2,1
1173,4,67.17,3,2,0,0
1174,36,40.69,5,34,0,0
1175,51,49.88,7,2,0,0
1176,8,56.61,10,2,0,0
1177,33,82.76,3,11,0,0
1178,44,36.57,3,24,1,0
1179,27,50.08,5,4,0,0
1180,13,96.23,4,38,1,0
1181,18,60.89,6,20,0,0
1182,31,71.37,2,14,1,1
1183,22,25.66,2,17,0,1
1184,53,48.66,7,36,1,0
1185,52,34.75,4,65,1,1
1186,13,42.18,8,7,1,0
1187,59,51.09,7,2,0,0
1188,18,57.69,4,19,1,0
1189,46,50.43,7,13,0,0
1190,40,49.83,4,25,0,0
1191,4,60.11,2,27,1,0
1192,39,52.69,3,44,1,0
1193,40,70.73,4,3,0,0
1194,26,43.68,3,45,1,0
1195,8,90.51,7,38,1,0
1196,20,83.29,5,18,0,0
1197,57,37.53,7,16,0,0
1198,2,60.26,5,22,0,0
1199,23,78.34,4,1,1,0
1200,5,59.33,5,16,0,0
1201,43,85.66,2,13,0,0
1202,28,68.35,5,7,0,0
1203,29,66.92,9,10,0,0
1204,48,63.65,4,27,1,0
1205,43,93.51,4,54,1,0
1206,60,58.33,5,26,1,0
1207,30,104.3,5,17,0,0
1208,56,79.92,5,7,1,0
1209,8,51.32,8,35,1,0
1210,36,25.45,6,35,0,1
1211,3,47.82,3,55,0,1
1212,22,33.27,5,25,1,0
1213,7,66.01,6,2,1,0
1214,34,33.14,6,15,0,0
1215,26,50.97,3,28,1,0
1216,25,32.24,9,3,1,0
1217,37,51.5,3,41,0,0
1218,44,56.59,5,21,1,0
1219,22,32.71,2,9,1,1
1220,51,43.67,3,26,0,0
1221,54,23.01,8,55,0,0
1222,24,53.11,4,5,0,0
1223,48,111.77,5,13,1,0
1224,3,66.19,6,17,0,0
1225,39,60.29,6,18,1,0
1226,57,103.14,5,10,0,0
1227,29,52.47,7,10,1,0
1228,35,43.53,7,13,0,0
1229,31,38.13,5,13,2,0
1230,12,53.92,3,8,0,0
1231,3,45.15,3,1,0,0
1232,8,41.7,3,22,0,0
1233,21,67.26,5,2,3,0
1234,16,106.73,6,4,0,0
1235,56,47.74,2,16,1,0
1236,51,44.41,8,1,1,0
1237,10,57.4,6,37,0,0
1238,14,64.66,2,27,0,0
1239,38,54.17,6,4,1,0
1240,21,52.69,6,10,1,1
1241,38,80.27,7,42,0,0
1242,56,53.68,3,10,0,0
1243,16,32.44,7,2,1,0
1244,6,66.9,2,17,0,0
1245,17,68.8,3,13,0,0
1246,8,46.81,4,25,0,0
1247,14,37.41,3,10,1,0
1248,31,29.82,8,5,0,0
1249,43,89.97,6,15,0,0
1250,47,72.79,6,6,2,0
1251,18,72.34,2,50,1,0
1252,7,84.33,5,25,0,0
1253,38,30.33,6,27,1,0
1254,5,44.15,8,22,1,0
1255,17,49.31,6,44,0,0
1256,14,46.43,8,11,0,0
1257,9,54.13,6,32,0,0
1258,9,41.03,7,46,0,0
1259,36,86.32,10,45,0,0
1260,30,36.09,6,1,1,0
1261,20,36.77,5,79,0,1
1262,50,36.42,5,24,0,0
1263,24,70.24,4,2,1,0
1264,43,47.59,5,84,0,1
1265,45,35.11,8,8,1,0
1266,26,33.7,5,38,0,0
1267,8,40.89,3,37,0,0
1268,56,43.26,5,87,0,0
1269,51,46.18,4,6,1,0
1270,6,70.66,1,8,0,0
1271,34,129.12,2,1,0,0
1272,40,52.75,4,52,0,0
1273,6,40.26,8,10,0,0
1274,59,23.65,5,25,1,0
1275,28,31.75,7,24,2,0
1276,39,31.77,8,17,1,0
1277,12,44.92,6,1,0,0
1278,7,45.77,4,58,0,0
1279,8,55.04,5,14,0,0
1280,38,83.66,5,10,1,0
1281,58,121.82,6,42,0,0
1282,28,50.09,4,1,0,0
1283,28,60.96,6,30,2,0
1284,9,83.24,4,49,1,0
1285,26,39.94,4,5,0,0
1286,59,52.48,7,9,0,0
1287,25,38.44,5,9,0,0
1288,14,89.65,4,28,0,0
1289,11,49.53,5,40,0,0
1290,51,64.23,6,29,1,0
1291,52,140.49,6,21,1,0
1292,46,48.45,5,1,4,0
1293,31,56.69,6,9,0,0
1294,55,77.02,7,15,0,0
1295,10,90.72,5,15,0,0
1296,7,46.08,9,3,0,0
1297,41,65.21,6,1,0,0
1298,17,77.53,3,0,0,0
1299,43,72.15,4,44,1,0
1300,24,45.69,3,39,0,0
1301,11,48.98,9,7,2,1
1302,59,39.13,7,44,0,0
1303,58,39.25,2,3,0,0
1304,17,61.44,6,7,0,0
1305,38,59.05,4,6,0,0
1306,18,26.67,5,7,0,0
1307,27,64.82,7,49,1,0
1308,34,64.76,9,59,0,0
1309,32,71.91,8,27,1,0
1310,46,43.45,3,6,1,0
1311,37,24.0,4,10,0,0
1312,39,106.18,5,11,1,0
1313,60,44.18,2,3,0,0
1314,60,15.07,6,29,1,0
1315,56,60.06,5,10,0,0
1316,9,74.22,7,49,0,0
1317,4,35.8,4,2,0,0
1318,3,66.97,5,9,1,0
1319,60,56.57,10,7,3,0
1320,39,51.91,2,75,0,0
1321,9,41.27,4,3,0,0
1322,60,106.43,6,34,1,0
1323,5,49.34,5,21,2,0
1324,14,76.71,8,38,0,0
1325,1,42.04,1,33,1,0
1326,44,80.6,6,23,0,0
1327,58,58.13,5,20,0,0
1328,41,108.44,2,33,0,0
1329,43,42.19,6,31,0,1
1330,9,65.87,4,25,0,0
1331,16,44.23,5,6,0,0
1332,40,30.72,4,1,1,0
1333,15,38.21,8,8,0,0
1334,16,41.41,7,1,1,0
1335,21,105.47,7,1,0,0
1336,50,47.68,5,3,0,0
1337,34,45.53,2,5,0,0
1338,4,78.57,3,77,0,0
1339,45,122.8,2,4,1,0
1340,8,78.7,5,11,0,0
1341,9,92.04,4,6,1,0
1342,34,37.72,6,42,1,0
1343,59,55.84,4,5,1,0
1344,46,20.45,5,11,0,0
1345,53,102.23,8,37,0,0
1346,15,61.6,1,48,0,0
1347,38,73.42,1,59,0,0
1348,7,110.93,7,9,1,1
1349,14,39.83,2,0,1,0
1350,37,53.55,7,70,1,0
1351,23,42.53,5,7,0,0
1352,1,77.5,4,17,0,0
1353,56,74.64,5,10,1,0
1354,26,69.2,4,51,0,0
1355,40,54.44,9,5,0,0
1356,59,63.69,7,9,0,0
1357,35,39.72,6,7,0,0
1358,28,71.78,4,3,0,0
1359,27,81.46,3,11,0,0
1360,41,43.88,3,1,0,0
1361,19,30.89,3,20,1,0
1362,8,100.71,6,8,0,0
1363,46,98.36,4,4,0,0
1364,12,61.82,4,27,0,0
1365,42,63.01,7,10,2,0
1366,44,36.19,5,13,1,0
1367,33,59.54,4,14,0,0
1368,60,41.11,3,1,0,0
1369,60,36.51,9,18,1,0
1370,47,68.93,5,51,0,0
1371,58,111.82,5,53,3,0
1372,3,55.31,6,16,2,0
1373,9,33.42,8,58,0,1
1374,42,46.2,5,33,1,0
1375,20,69.88,2,33,0,0
1376,7,121.09,6,24,1,0
1377,56,21.11,5,2,1,0
1378,42,43.8,4,4,0,0
1379,39,47.28,4,4,0,0
1380,10,38.3,2,8,0,0
1381,45,57.88,4,33,0,0
1382,3,35.83,6,19,0,0
1383,45,54.86,7,5,2,0
1384,38,26.22,5,27,0,0
1385,54,65.44,4,10,2,0
1386,18,62.54,3,6,0,0
1387,24,86.38,9,20,0,0
1388,20,58.83,8,9,0,0
1389,39,41.77,1,14,1,0
1390,36,41.42,6,6,2,0
1391,6,70.24,5,46,1,0
1392,1,68.69,4,37,1,1
1393,14,41.62,7,15,1,0
1394,58,20.14,2,0,1,0
1395,24,64.43,3,9,0,0
1396,32,37.77,4,16,1,0
1397,6,40.41,6,66,0,0
1398,32,91.62,2,9,1,0
1399,19,53.44,7,11,0,0
1400,17,68.61,5,7,1,0
1401,19,128.87,8,2,0,0
1402,17,68.18,4,2,1,0
1403,32,80.11,6,41,0,0
1404,45,99.29,4,12,2,1
1405,27,72.03,2,16,0,0
1406,28,89.47,7,20,1,0
1407,45,42.77,4,0,1,0
1408,19,37.79,5,9,1,0
1409,42,62.04,7,34,1,0
1410,29,34.29,7,8,0,0
1411,40,74.12,5,24,1,0
1412,40,76.22,4,4,0,0
1413,14,24.62,5,8,0,0
1414,11,37.91,4,95,0,0
1415,52,49.46,5,54,0,0
1416,9,69.12,5,9,0,0
1417,39,75.39,3,14,2,0
1418,37,24.22,8,20,1,0
1419,35,69.86,2,36,0,0
1420,49,84.99,3,14,1,0
1421,48,40.69,3,3,0,0
1422,53,37.51,4,16,0,1
1423,19,44.23,2,7,0,0
1424,47,30.89,2,16,1,0
1425,24,65.07,7,12,0,0
1426,11,47.79,2,7,0,0
1427,15,62.8,3,15,1,1
1428,28,134.17,7,11,1,0
1429,1,50.38,4,14,0,0
1430,20,87.29,5,7,0,0
1431,13,56.88,7,13,3,1
1432,45,37.37,4,5,0,0
1433,8,50.71,7,10,0,0
1434,21,72.02,3,6,1,0
1435,43,86.91,4,7,1,0
1436,25,56.53,3,32,0,0
1437,10,56.62,5,23,0,0
1438,54,71.82,4,33,0,0
1439,51,23.71,10,10,0,0
1440,34,90.13,5,20,0,0
1441,11,61.76,2,27,0,0
1442,25,42.83,3,7,0,0
1443,35,59.65,3,7,0,0
1444,47,42.54,1,42,0,1
1445,8,41.62,5,19,0,0
1446,29,52.82,2,0,1,0
1447,42,61.38,6,21,1,0
1448,49,48.9,5,17,1,0
1449,28,97.14,6,18,0,0
1450,47,26.7,4,4,0,0
1451,11,35.44,8,16,1,0
1452,27,31.12,4,2,1,0
1453,21,69.04,6,9,1,0
1454,43,44.53,3,25,1,0
1455,18,38.26,10,4,1,0
1456,1,43.59,4,15,0,0
1457,46,36.8,4,7,1,1
1458,2,51.04,6,8,1,0
1459,17,36.27,4,3,0,1
1460,11,68.94,13,1,3,0
1461,57,50.13,5,27,2,0
1462,26,49.72,3,26,0,0
1463,10,36.0,3,16,1,0
1464,53,33.74,10,10,1,0
1465,17,44.46,4,4,0,0
1466,39,60.56,4,19,0,0
1467,59,49.77,5,14,0,0
1468,19,38.45,1,20,1,0
1469,18,47.78,4,12,1,0
1470,47,66.51,4,11,0,0
1471,17,74.31,5,4,1,0
1472,16,42.76,5,0,1,0
1473,24,77.52,5,28,2,0
1474,2,83.57,7,5,1,0
1475,55,60.18,4,6,0,0
1476,47,32.56,4,33,0,0
1477,33,64.44,6,11,2,0
1478,57,36.69,3,3,1,0
1479,60,41.76,7,15,0,0
1480,4,80.45,6,9,0,0
1481,6,66.48,6,3,0,0
1482,60,69.78,6,53,0,0
1483,18,90.35,3,3,0,0
1484,48,41.29,7,10,1,0
1485,36,46.09,6,23,0,0
1486,54,103.74,5,17,0,0
1487,56,45.32,8,3,0,0
1488,29,80.38,5,19,0,0
1489,38,80.28,2,8,1,0
1490,46,71.65,8,7,1,0
1491,29,59.67,4,11,0,1
1492,20,103.73,7,1,0,0
1493,2,64.62,5,19,1,0
1494,13,36.72,3,53,2,0
1495,33,73.93,4,2,2,0
1496,60,64.63,6,32,1,0
1497,11,60.35,5,11,0,0
1498,47,47.25,4,24,0,0
1499,12,54.33,6,5,1,0
1500,51,45.62,7,31,2,0
1501,4,44.35,1,2,2,0
1502,31,42.23,3,4,2,0
1503,2,35.91,5,0,1,0
1504,36,44.53,6,6,0,0
1505,54,45.91,6,18,0,0
1506,43,43.07,4,2,0,0
1507,54,111.33,8,22,0,0
1508,12,69.69,6,11,0,0
1509,19,107.23,4,11,0,0
1510,49,42.98,5,7,2,0
1511,22,41.89,5,23,0,0
1512,26,27.93,7,25,1,0
1513,19,60.54,6,7,0,0
1514,59,45.42,4,3,0,0
1515,9,101.44,7,40,0,0
1516,45,40.33,7,6,0,0
1517,38,48.69,5,16,0,0
1518,2,124.7,7,0,1,0
1519,49,51.09,3,1,0,0
1520,60,43.22,6,9,1,0
1521,49,83.35,4,8,1,0
1522,53,61.49,3,4,3,1
1523,21,67.61,9,8,1,0
1524,39,72.14,5,1,0,0
1525,23,104.98,4,4,2,0
1526,42,31.5,3,44,1,0
1527,27,34.15,2,28,0,0
1528,13,52.14,5,10,1,0
1529,30,89.79,5,19,1,0
1530,58,62.85,5,37,2,1
1531,15,25.61,5,6,0,0
1532,2,57.84,6,7,0,0
1533,14,100.82,5,28,1,0
1534,53,164.75,7,0,0,0
1535,22,73.44,3,23,1,0
1536,18,38.38,7,10,0,0
1537,27,60.93,2,44,0,0
1538,2,83.75,4,16,0,0
1539,52,43.75,3,51,1,0
1540,31,43.3,3,10,0,0
1541,54,135.36,4,60,0,0
1542,15,75.76,6,17,1,0
1543,32,92.75,10,3,0,0
1544,21,23.68,8,7,0,1
1545,39,35.02,6,5,1,0
1546,36,18.08,6,27,1,0
1547,50,51.92,6,37,1,0
1548,2,42.37,5,19,2,0
1549,5,67.54,3,12,2,0
1550,41,66.97,5,3,0,0
1551,13,90.14,4,7,0,0
1552,16,82.49,3,8,1,0
1553,11,52.0,12,5,0,0
1554,12,88.3,8,5,0,0
1555,29,38.4,2,20,0,0
1556,45,59.89,3,10,0,0
1557,21,35.06,4,11,0,0
1558,12,53.89,3,34,1,0
1559,23,46.09,4,7,0,0
1560,43,102.43,6,34,0,0
1561,46,75.92,4,4,2,0
1562,49,46.19,6,7,0,0
1563,9,50.98,5,8,0,0
1564,38,56.11,7,1,1,0
1565,55,48.9,4,4,0,0
1566,4,54.31,3,10,0,0
1567,3,70.46,7,22,1,0
1568,59,43.1,5,5,0,0
1569,59,49.57,5,6,0,0
1570,9,64.21,6,27,0,0
1571,55,117.93,6,6,0,0
1572,21,65.26,4,20,0,0
1573,38,64.27,6,26,1,0
1574,17,67.17,3,229,1,1
1575,19,36.37,8,26,1,0
1576,33,55.55,7,2,0,0
1577,34,35.16,7,21,0,0
1578,27,55.83,5,6,0,0
1579,22,31.58,6,85,1,0
1580,48,45.74,2,30,1,0
1581,21,107.44,2,20,1,0
1582,41,73.3,4,13,0,0
1583,55,74.4,7,59,1,1
1584,40,64.27,4,2,0,0
1585,26,96.39,6,10,0,1
1586,10,112.46,8,0,0,0
1587,5,49.15,4,49,2,0
1588,13,80.62,5,0,0,0
1589,6,67.95,4,23,1,1
1590,58,18.33,2,7,0,0
1591,21,35.57,8,50,0,1
1592,24,114.6,6,16,0,0
1593,52,125.01,7,6,0,0
1594,43,35.63,7,57,0,0
1595,53,50.26,4,5,1,0
1596,22,127.77,6,13,0,0
1597,50,55.9,5,87,0,1
1598,17,72.85,8,8,0,0
1599,51,111.0,7,11,0,0
1600,10,46.13,6,3,0,0
1601,35,107.96,3,37,0,0
1602,6,87.08,5,9,0,0
1603,6,50.96,4,4,1,0
1604,47,70.48,5,9,1,0
1605,56,44.41,2,60,0,1
1606,56,84.82,2,1,1,0
1607,42,78.08,6,24,2,0
1608,4,42.86,4,17,1,0
1609,25,102.65,5,19,0,1
1610,56,50.75,4,10,1,0
1611,5,32.47,9,34,1,0
1612,25,37.1,6,42,0,0
1613,17,52.29,7,16,0,0
1614,27,63.16,2,49,0,0
1615,51,60.98,11,8,0,0
1616,29,32.29,3,13,1,0
1617,52,60.4,4,1,0,0
1618,45,43.1,6,13,0,0
1619,8,44.84,5,12,0,0
1620,47,52.16,7,5,0,0
1621,14,51.41,6,25,0,0
1622,35,87.52,6,19,0,0
1623,18,100.3,7,18,0,0
1624,8,69.61,5,5,1,0
1625,49,38.48,5,21,0,0
1626,3,38.99,8,9,1,0
1627,10,55.07,5,32,1,0
1628,25,44.42,6,9,0,0
1629,17,77.09,7,33,1,1
1630,45,44.55,5,30,0,0
1631,20,58.98,7,27,1,0
1632,41,104.64,8,3,0,0
1633,54,88.78,5,9,0,0
1634,48,35.3,3,128,0,1
1635,21,48.82,4,13,0,0
1636,55,61.31,4,40,2,1
1637,9,56.29,5,26,0,0
1638,58,57.35,7,20,0,0
1639,40,39.29,4,72,0,1
1640,52,56.28,4,11,1,0
1641,16,65.67,6,6,0,0
1642,6,98.3,4,9,0,0
1643,51,130.09,5,4,0,0
1644,32,142.55,5,7,2,0
1645,41,46.3,8,25,0,0
1646,30,90.57,6,28,0,0
1647,43,48.42,3,42,0,0
1648,47,79.38,2,2,0,0
1649,24,76.71,7,71,1,1
1650,14,35.13,6,0,0,0
1651,54,109.86,3,1,0,0
1652,8,137.19,8,5,1,0
1653,13,47.77,8,73,1,0
1654,34,66.05,3,3,0,0
1655,33,137.02,6,68,0,0
1656,51,79.35,9,5,0,0
1657,60,61.76,4,7,1,0
1658,33,70.91,4,27,0,0
1659,26,62.79,3,7,1,0
1660,1,101.13,3,21,2,0
1661,16,113.52,4,4,0,0
1662,28,39.65,4,4,0,0
1663,23,25.57,6,54,1,0
1664,2,38.9,3,4,0,1
1665,52,31.36,6,5,0,0
1666,13,61.75,5,14,1,0
1667,12,67.19,5,4,1,0
1668,52,67.51,5,75,2,0
1669,47,27.78,4,42,0,0
1670,56,117.12,9,2,0,0
1671,41,42.47,4,15,2,0
1672,10,47.7,3,18,0,0
1673,4,62.98,8,15,1,0
1674,17,73.13,3,37,0,0
1675,44,60.64,5,6,1,0
1676,6,73.4,6,18,0,0
1677,34,55.68,8,14,0,0
1678,28,114.3,6,6,0,0
1679,3,27.55,7,41,1,1
1680,54,54.96,6,19,0,0
1681,18,131.58,5,3,1,0
1682,8,49.67,4,12,0,0
1683,19,45.37,6,83,0,1
1684,46,49.97,10,2,1,0
1685,21,90.06,3,11,0,0
1686,16,107.83,3,39,0,0
1687,8,66.72,9,6,0,0
1688,60,43.09,4,5,0,0
1689,57,34.16,4,13,3,0
1690,57,43.7,6,6,2,0
1691,5,41.59,8,143,0,0
1692,57,125.66,5,8,0,0
1693,1,50.73,6,23,1,0
1694,11,35.69,4,3,0,0
